Año,Mes,Día,Maxima T,Minima T,Promedio T,AVERAGE de Wind speed,MAX de Hi speed,AVERAGE de Bar  ,AVERAGE de Rain rate,MAX de UV  index,AVERAGE de Solar rad,,,,,,,,,,,,,,,,,,
2023,3,30,"13,3","5,8","9,395833333","18,0","66,0","1015,81875","0,0","4,4","175,8541667",,,,,,,,,,,,,,,,,,
2023,3,31,"18,5","3,4","9,9125","4,3","33,8",1018,"0,0","4,5","173,625",,,,,,,,,,,,,,,,,,
2023,4,1,"18,4","6,5","13,40625","15,4","59,5","1010,24375","0,0","4,4","134,1041667",,,,,,,,,,,,,,,,,,
2023,4,2,"20,1","9,1","13,60416667","8,4","37,0","1010,708333","0,0",4,"152,9583333",,,,,,,,,,,,,,,,,,
2023,4,3,"17,9",5,"11,48541667","7,2","29,0","1013,085417","0,0","3,9","165,7291667",,,,,,,,,,,,,,,,,,
2023,4,4,"24,2","2,2","11,97083333","3,5","30,6","1010,502083","0,0","3,8","164,0833333",,,,,,,,,,,,,,,,,,
2023,4,5,"20,6","10,3","13,71458333","8,1","56,3","1007,20625","0,1","3,7","116,9791667",,,,,,,,,,,,,,,,,,
2023,4,6,"20,0","8,1","13,74166667","10,6","49,9","1012,710417","0,0","3,8","157,5",,,,,,,,,,,,,,,,,,
2023,4,7,"20,1","4,8","11,75208333","5,9","30,6","1014,654167","0,0",4,"140,875",,,,,,,,,,,,,,,,,,
2023,4,8,"20,3","2,2","10,625","3,5","22,5","1012,19375","0,0","3,9","156,3333333",,,,,,,,,,,,,,,,,,
2023,4,9,"22,0","8,1","14,8375","9,7","41,8","1010,76875","0,0","3,6","136,3958333",,,,,,,,,,,,,,,,,,
2023,4,10,"16,3","10,9","13,6375","5,1","43,5","1011,33125","0,3","3,4","105,7708333",,,,,,,,,,,,,,,,,,
2023,4,11,"17,7","10,4","13,23541667","4,8","27,4","1009,75625","2,6","3,6","121,4166667",,,,,,,,,,,,,,,,,,
2023,4,12,"16,5","11,4","13,35416667","6,5","41,8","1013,189583","0,0","3,7","117,9166667",,,,,,,,,,,,,,,,,,
2023,4,13,"13,3","7,7","11,19166667","5,1","27,4","1013,225","0,0","2,3","72,54166667",,,,,,,,,,,,,,,,,,
2023,4,14,"15,8","4,9","9,910416667","2,9","22,5","1012,808333","0,0","3,1","146,3958333",,,,,,,,,,,,,,,,,,
2023,4,15,"17,0","1,6","8,525","2,6","29,0","1018,247917","0,0",3,"144,9791667",,,,,,,,,,,,,,,,,,
2023,4,16,"16,9","0,2","6,997916667","13,4","59,5","1015,304167","0,0","2,9","140,125",,,,,,,,,,,,,,,,,,
2023,4,17,"10,4","5,5","7,970833333","23,6","77,2","1014,05625","0,0","2,7","133,3125",,,,,,,,,,,,,,,,,,
2023,4,18,"12,7","7,1","9,81875","25,8","67,6","1013,197917","0,0","1,2","39,5",,,,,,,,,,,,,,,,,,
2023,4,19,"17,2","10,8","13,18958333","10,1","37,0","1014,804167","0,0","3,3","126,5625",,,,,,,,,,,,,,,,,,
2023,4,20,"20,9","5,9","12,57291667","5,4","32,2","1007,383333","0,0","2,6","120,0625",,,,,,,,,,,,,,,,,,
2023,4,21,"16,6","8,3","13,46666667","12,9","38,6","1010,675","0,0","2,7","110,8958333",,,,,,,,,,,,,,,,,,
2023,4,22,"18,9","2,5","9,8875","3,0","30,6","1017,252083","0,0","2,7","128,2291667",,,,,,,,,,,,,,,,,,
2023,4,23,"15,3","4,1","9,191666667","1,5","17,7","1016,052083","0,0","2,7","122,7916667",,,,,,,,,,,,,,,,,,
2023,4,24,"18,7","3,7","10,35833333","4,1","25,7","1013,610417","0,0","2,8","120,9791667",,,,,,,,,,,,,,,,,,
2023,4,25,"17,1",10,"11,7375","8,0","38,6","1010,908333","0,0","1,8","58,77083333",,,,,,,,,,,,,,,,,,
2023,4,26,"17,3","9,1","11,95416667","6,6","25,7","1012,55625","0,0","2,9","118,5416667",,,,,,,,,,,,,,,,,,
2023,4,27,"14,2","9,4","12,1375","4,8","24,1","1008,233333","0,0","1,3","43,95833333",,,,,,,,,,,,,,,,,,
2023,4,28,"14,8","10,1","11,57916667","3,3","45,1","996,1375","3,0","0,4","15,60416667",,,,,,,,,,,,,,,,,,
2023,4,29,"12,4","3,8","8,19375","9,2","56,3","1000,170833","2,3","0,9","26,97916667",,,,,,,,,,,,,,,,,,
2023,4,30,"8,8",3,"5,779166667","15,5","64,4","1013,422917","0,7","1,5","58,45833333",,,,,,,,,,,,,,,,,,
2023,5,1,"9,6","5,4","7,258333333","17,7","46,7","1019,995833","0,0","2,6","113,1666667",,,,,,,,,,,,,,,,,,
2023,5,2,"12,0","4,8","7,316666667","5,3","30,6","1018,80625","0,0","2,2","110,5833333",,,,,,,,,,,,,,,,,,
2023,5,3,"14,6","2,9","8,189583333","6,2","30,6","1014,0625","0,0","2,4","104,3958333",,,,,,,,,,,,,,,,,,
2023,5,4,"13,6","7,3","9,885416667","4,7","25,7","1013,439583","0,0","2,2","70,20833333",,,,,,,,,,,,,,,,,,
2023,5,5,"19,1","3,6","9,55","1,7","22,5","1017,547917","0,0","2,4","107,6666667",,,,,,,,,,,,,,,,,,
2023,5,6,"16,1","2,5","8,914583333","3,9","38,6","1011,741667","0,0","2,3","103,8333333",,,,,,,,,,,,,,,,,,
2023,5,7,"13,1","4,6","9,497916667","4,8","27,4","1016,097917","0,0","2,2","106,0833333",,,,,,,,,,,,,,,,,,
2023,5,8,"12,2","2,7","7,05625","3,1","25,7","1017,714583","0,0","2,2","73,91666667",,,,,,,,,,,,,,,,,,
2023,5,9,"13,8","4,1","9,38125","3,4","25,7","1017,847917","0,0","2,1","100,3958333",,,,,,,,,,,,,,,,,,
2023,5,10,"12,9","4,8","7,758333333","1,4","22,5","1018,289583","0,0","0,9","32,08333333",,,,,,,,,,,,,,,,,,
2023,5,11,"17,7","5,2","11,24583333","8,0","49,9","1015,76875","0,0","2,2","93,70833333",,,,,,,,,,,,,,,,,,
2023,5,12,"14,9",11,"13,62916667","10,5","43,5","1012,9","0,0","1,2","34,625",,,,,,,,,,,,,,,,,,
2023,5,13,"15,9","10,6","13,37916667","11,9","40,2","1010,916667","0,0",2,"78,9375",,,,,,,,,,,,,,,,,,
2023,5,14,"13,8","6,1","9,485416667","3,8","29,0","1010,502083","0,0","2,2","83,70833333",,,,,,,,,,,,,,,,,,
2023,5,15,"15,7","4,9","11,2625","7,9","37,0","1010,747917","0,0","2,2","84,14583333",,,,,,,,,,,,,,,,,,
2023,5,16,"13,9","9,2","12,61458333","13,3","45,1","1009,252083","0,0","1,1","33,875",,,,,,,,,,,,,,,,,,
2023,5,17,"10,6","7,1","8,620833333","12,2","41,8","1012,766667","0,2","0,3","22,14583333",,,,,,,,,,,,,,,,,,
2023,5,18,"12,4","7,3","9,514583333","7,6","48,3","1012,725","0,0","1,6","60,83333333",,,,,,,,,,,,,,,,,,
2023,5,19,"10,6","1,4","7,016666667","16,4","61,2","1016,714583","0,0","1,6","89,5625",,,,,,,,,,,,,,,,,,
2023,5,20,"11,0","-2,1","3,079166667","2,5","38,6","1011,7875","0,0","1,2","61,16666667",,,,,,,,,,,,,,,,,,
2023,5,21,"10,1","5,9","7,941666667","8,4","45,1","1002,5875","0,5","0,9","34,58333333",,,,,,,,,,,,,,,,,,
2023,5,22,"8,2","2,7","6,18125","2,5","38,6","1007,322917","0,1","0,8","37,35416667",,,,,,,,,,,,,,,,,,
2023,5,23,"9,8","5,3","7,36875","11,1","53,1","1004,504167","0,9","1,4","80,83333333",,,,,,,,,,,,,,,,,,
2023,5,24,"10,4","3,7","5,270833333","7,3","45,1","1006,583333","2,4",0,"14,125",,,,,,,,,,,,,,,,,,
2023,5,25,"10,2","3,8","7,51875","17,9","57,9","1005,31875","1,7","1,2","59,375",,,,,,,,,,,,,,,,,,
2023,5,26,"6,3","2,7","4,695833333","17,2","69,2","1011,845833","0,5",1,"31,04166667",,,,,,,,,,,,,,,,,,
2023,5,27,"7,5","-0,1","2,70625","2,7","24,1","1025,077083","0,0","1,6","81,08333333",,,,,,,,,,,,,,,,,,
2023,5,28,"6,9","-1,6","2,060416667","1,1","16,1","1020,741667","0,0","1,5","78,16666667",,,,,,,,,,,,,,,,,,
2023,5,29,"12,1","2,7","7,085416667","12,1","37,0","1017,2125","0,0","1,6","77,35416667",,,,,,,,,,,,,,,,,,
2023,5,30,"14,7","7,5","9,6125","9,9","61,2","1011,804167","0,0","1,6","57,4375",,,,,,,,,,,,,,,,,,
2023,5,31,"12,4","7,5","10,42083333","12,6","51,5","1012,527083","0,0","0,7","46,14583333",,,,,,,,,,,,,,,,,,
2023,6,1,"13,1","3,7","7,970833333","4,2","32,2","1007,20625","0,8","1,1","62,33333333",,,,,,,,,,,,,,,,,,
2023,6,2,"10,6","4,7","8,05","7,0","38,6","1005,789583","1,1","1,1","59,66666667",,,,,,,,,,,,,,,,,,
2023,6,3,"10,8","4,7","6,595833333","8,6","69,2","1007,483333","2,3",1,"33,1875",,,,,,,,,,,,,,,,,,
2023,6,4,"8,3","0,7","5,347916667","7,3","46,7","1019,533333","0,0","1,2","71,0625",,,,,,,,,,,,,,,,,,
2023,6,5,"14,7","2,4","8,552083333","12,2","54,7","1011,639583","0,6","1,3","62,22916667",,,,,,,,,,,,,,,,,,
2023,6,6,"10,9","4,7","7,577083333","10,3","48,3","1010,50625","2,0",1,"31,58333333",,,,,,,,,,,,,,,,,,
2023,6,7,"11,8","2,2","6,660416667","10,8","38,6","1011,241667","0,1","1,1","38,0625",,,,,,,,,,,,,,,,,,
2023,6,8,"15,2","3,2","10,00416667","20,9","83,7","996,0666667","2,5",1,"28,04166667",,,,,,,,,,,,,,,,,,
2023,6,9,"5,6","2,2","3,895833333","17,1","51,5","1010,954167","0,8","0,6","36,0625",,,,,,,,,,,,,,,,,,
2023,6,10,"5,7","1,8","3,922916667","18,1","57,9","1020,339583","0,1",1,"57,6875",,,,,,,,,,,,,,,,,,
2023,6,11,"7,5","1,2","3,2375","15,5","46,7","1024,13125","0,0","1,2","68,875",,,,,,,,,,,,,,,,,,
2023,6,12,"5,1","-0,8","1,116666667","1,1","14,5","1028,26875","0,0","1,2","60,95833333",,,,,,,,,,,,,,,,,,
2023,6,13,"5,6","-1,6","1,320833333","4,2","25,7","1025,1375","0,0","1,2","52,1875",,,,,,,,,,,,,,,,,,
2023,6,14,"11,3","3,4","7,285416667","11,6","30,6","1019,68125","0,0","1,1","60,5",,,,,,,,,,,,,,,,,,
2023,6,15,"9,9","7,6","8,927083333","8,1","24,1","1018,047917","0,0","0,3","27,02083333",,,,,,,,,,,,,,,,,,
2023,6,16,"7,8","4,2","5,9875","5,4","22,5","1024,441667","0,0","1,1","59,9375",,,,,,,,,,,,,,,,,,
2023,6,17,"6,0","0,4","3,841666667","3,2","19,3","1019,829167","0,0","0,9","32,77083333",,,,,,,,,,,,,,,,,,
2023,6,18,"6,6","0,5","2,88125","2,4","12,9","1015,04375","0,0","1,1","53,77083333",,,,,,,,,,,,,,,,,,
2023,6,19,"6,6",1,"5,03125","12,1","43,5","1021,679167","0,0","0,7","33,72916667",,,,,,,,,,,,,,,,,,
2023,6,20,"5,1","3,2","4,129166667","8,0","35,4","1015,99375","0,1","0,5","24,1875",,,,,,,,,,,,,,,,,,
2023,6,21,"8,3","3,8","5,964583333","1,5","19,3","1009,377083","0,1","0,8","23,64583333",,,,,,,,,,,,,,,,,,
2023,6,22,"11,2","8,2","10,22708333","7,8","48,3","1000,354167","3,4",0,"14,91666667",,,,,,,,,,,,,,,,,,
2023,6,23,"10,1","6,1","7,672916667","3,8","43,5","1000,222917","1,6",0,"10,91666667",,,,,,,,,,,,,,,,,,
2023,6,24,"9,9","4,4","7,683333333","8,8","45,1","1005,816667","0,5",1,"52,02083333",,,,,,,,,,,,,,,,,,
2023,6,25,"9,4","3,9","5,952083333","7,0","51,5","1002,68125","2,4","0,1","16,54166667",,,,,,,,,,,,,,,,,,
2023,6,26,"6,8","1,6","4,380851064","2,9","32,2","1008,844681","2,7","0,4","20,44680851",,,,,,,,,,,,,,,,,,
2023,6,27,"5,4","1,3","3,302083333","4,2","40,2","1014,766667","2,6","0,2","27,22916667",,,,,,,,,,,,,,,,,,
2023,6,28,"8,8","2,5","5,7625","5,9","35,4","1020,810417","0,0","1,1","62,95833333",,,,,,,,,,,,,,,,,,
2023,6,29,"10,0","2,6","5,702083333","5,5","29,0","1016,704167","0,0","1,2","63,3125",,,,,,,,,,,,,,,,,,
2023,6,30,"8,0","2,6","5,170833333","2,9","29,0","1015,8875","0,0","0,2","24,85416667",,,,,,,,,,,,,,,,,,
2023,7,1,"9,1",4,"5,79375","1,9","16,1","1008,1625","0,0","1,1","39,33333333",,,,,,,,,,,,,,,,,,
2023,7,2,"9,9","5,6","8,177083333","9,2","38,6","1006,985417","1,6",1,"47,33333333",,,,,,,,,,,,,,,,,,
2023,7,3,"8,9","5,6","7,027083333","4,9","35,4","1008,391667","1,8",0,"15,20833333",,,,,,,,,,,,,,,,,,
2023,7,4,"7,9","2,8","5,25625","10,0","64,4","1008,175","2,7","0,7","26,16666667",,,,,,,,,,,,,,,,,,
2023,7,5,"6,7","3,6","5,05625","13,8","46,7","1013,370833","0,1","0,7","33,375",,,,,,,,,,,,,,,,,,
2023,7,6,"6,7","3,1","5,05625","6,2","29,0","1014,49375","0,0","0,7","44,41666667",,,,,,,,,,,,,,,,,,
2023,7,7,"5,9","1,6","3,129166667","2,1","22,5","1011,960417","0,0","0,7","29,20833333",,,,,,,,,,,,,,,,,,
2023,7,8,"7,2","2,7","4,28125","7,6","35,4","1009,86875","0,5","0,5","36,52083333",,,,,,,,,,,,,,,,,,
2023,7,9,"6,2","3,1","4,270833333","6,2","30,6","1015,93125","0,3","1,1","46,79166667",,,,,,,,,,,,,,,,,,
2023,7,10,"6,6","0,8","3,41875","5,0","27,4","1016,86875","0,0","1,3","59,60416667",,,,,,,,,,,,,,,,,,
2023,7,11,"5,4","1,1","3,691666667","7,0","32,2","1013,76875","0,3","0,5","22,33333333",,,,,,,,,,,,,,,,,,
2023,7,12,"5,7","1,3","3,139583333","3,1","29,0","1019,660417","0,0","1,1","59,5",,,,,,,,,,,,,,,,,,
2023,7,13,"6,4","0,9","3,329166667","4,3","24,1","1019,68125","0,0","1,3","63,95833333",,,,,,,,,,,,,,,,,,
2023,7,14,"7,5","1,9","4,925","13,5","57,9","1013,1125","0,3","0,9","50,41666667",,,,,,,,,,,,,,,,,,
2023,7,15,"7,8","3,1","5,383333333","15,0","48,3","1017,327083","0,0","1,3","81,08333333",,,,,,,,,,,,,,,,,,
2023,7,16,"6,2",1,"3,652083333","5,4","30,6","1021,427083","0,0","1,2","61,45833333",,,,,,,,,,,,,,,,,,
2023,7,17,"3,9","-1,1","2,4875","5,3","30,6","1020,15625","0,0","1,1","40,58333333",,,,,,,,,,,,,,,,,,
2023,7,18,"2,2","-1,2","1,0625","1,5","11,3","1018,9375","0,5","0,1","19,25",,,,,,,,,,,,,,,,,,
2023,7,19,"9,3","2,1","5,825","3,1","25,7","1010,689583","1,7","0,8","39,41666667",,,,,,,,,,,,,,,,,,
2023,7,20,"11,9","5,9","7,408333333","2,7","40,2","1002,43125","2,3",0,"15,64583333",,,,,,,,,,,,,,,,,,
2023,7,21,"8,1","4,8","6,195833333","2,9","38,6","999,8604167","2,0","0,2","19,45833333",,,,,,,,,,,,,,,,,,
2023,7,22,"7,6","4,2","5,7","12,3","45,1","1008,4125","0,0",1,"43,41666667",,,,,,,,,,,,,,,,,,
2023,7,23,"5,3","-0,3","2,902083333","6,0","29,0","1021,045833","0,0","0,7","38,1875",,,,,,,,,,,,,,,,,,
2023,7,24,"4,1","1,1","2,391666667","5,8","25,7","1018,98125","0,5","1,2","39,14583333",,,,,,,,,,,,,,,,,,
2023,7,25,"7,0","1,7","4,65","9,2","35,4","1011,0375","2,0","0,1","17,4375",,,,,,,,,,,,,,,,,,
2023,7,26,"7,6","3,7","5,960416667","8,9","37,0","1018,14375","0,0","0,9",50,,,,,,,,,,,,,,,,,,
2023,7,27,"9,9","3,8","6,545833333","8,3","38,6","1017,370833","0,0","1,5","74,10416667",,,,,,,,,,,,,,,,,,
2023,7,28,"14,1","5,4","8,920833333","12,7","43,5","1016,289583","0,0","1,9","77,375",,,,,,,,,,,,,,,,,,
2023,7,29,"13,6","7,2","10,42291667","8,0","37,0","1009,447917","2,2",0,"7,375",,,,,,,,,,,,,,,,,,
2023,7,30,"13,0","6,3","8,583333333","4,9","37,0","1014,554167","0,2","1,6","82,14583333",,,,,,,,,,,,,,,,,,
2023,7,31,"15,2","5,6","8,995833333","8,7","53,1","1008,210417","0,4","1,7","68,5625",,,,,,,,,,,,,,,,,,
2023,8,1,"10,3","6,1","7,447916667","14,0","57,9","1012,260417","0,1",0,"21,375",,,,,,,,,,,,,,,,,,
2023,8,2,"7,4","0,9","5,75","19,9","56,3","1020,389583","0,0","2,1","110,625",,,,,,,,,,,,,,,,,,
2023,8,3,"9,5","-2,3","2,429166667","5,4","30,6","1022,09375","0,0","1,9","104,5",,,,,,,,,,,,,,,,,,
2023,8,4,"8,1","-0,3","3,670833333","7,3","32,2","1018,96875","0,0","1,9","105,3958333",,,,,,,,,,,,,,,,,,
2023,8,5,"10,5","-0,8","4,285416667","3,9","27,4","1011,645833","0,0","1,9","99,58333333",,,,,,,,,,,,,,,,,,
2023,8,6,"12,4","3,6","7,39375","8,3","35,4","1017,51875","0,0","1,9","104,7916667",,,,,,,,,,,,,,,,,,
2023,8,7,"10,7","0,8","5,69375","5,3","33,8","1020,025","0,0","1,9","109,2708333",,,,,,,,,,,,,,,,,,
2023,8,8,"11,9","-0,4","5,110416667","1,9","25,7","1016,125","0,0","1,3","74,72916667",,,,,,,,,,,,,,,,,,
2023,8,9,"13,4","6,8","8,683333333","4,3","43,5","1005,858333","0,0","1,1","51,64583333",,,,,,,,,,,,,,,,,,
2023,8,10,"8,7","3,8","6,4625","13,8","59,5","1005,883333","1,7","0,4","34,875",,,,,,,,,,,,,,,,,,
2023,8,11,"5,8","1,9","4,027083333","26,5","66,0","1020,039583","0,1","1,8","85,4375",,,,,,,,,,,,,,,,,,
2023,8,12,"7,5","1,1","4,091666667","11,3","32,2","1021,814583","0,0","1,4","55,10416667",,,,,,,,,,,,,,,,,,
2023,8,13,"12,2","6,1","9,720833333","18,0","54,7","1012,814583","0,0","2,4","96,60416667",,,,,,,,,,,,,,,,,,
2023,8,14,"13,4","9,8","11,4375","16,1","56,3","1006,897917","0,0","1,8","84,08333333",,,,,,,,,,,,,,,,,,
2023,8,15,"10,2","4,2","6,9375","9,0","35,4","1006,2","2,4",0,"19,60416667",,,,,,,,,,,,,,,,,,
2023,8,16,"6,1","4,4","5,097916667","3,5","24,1","1012,085417","1,3","0,9","35,25",,,,,,,,,,,,,,,,,,
2023,8,17,"7,2","3,2","5,047916667","7,3","43,5","1013,241667","0,5","1,9","71,66666667",,,,,,,,,,,,,,,,,,
2023,8,18,"6,6",0,"3,652083333","10,2","49,9","1016,34375","0,0","2,1","98,27083333",,,,,,,,,,,,,,,,,,
2023,8,19,"5,2","1,7","3,65625","3,6","25,7","1006,333333","0,3","1,1","54,95833333",,,,,,,,,,,,,,,,,,
2023,8,20,"7,0","3,3","5,277083333","2,6","30,6","1000,989583","1,8","0,8","29,0625",,,,,,,,,,,,,,,,,,
2023,8,21,"7,3","1,1","4,53125","7,5","51,5","995,0708333","3,1","1,1","39,25",,,,,,,,,,,,,,,,,,
2023,8,22,"7,3","2,3","4,547916667","10,9","40,2","999,5104167","0,0","2,2","77,27083333",,,,,,,,,,,,,,,,,,
2023,8,23,"6,7","2,2","4,060416667","15,4","51,5","1007,0125","0,1","2,2","97,29166667",,,,,,,,,,,,,,,,,,
2023,8,24,"6,1","0,8","3,61875","14,6","51,5","1015,0125","0,0","2,4","146,1458333",,,,,,,,,,,,,,,,,,
2023,8,25,"7,1","0,6","3,160416667","10,3","43,5","1021,829167","0,0","2,5","139,9583333",,,,,,,,,,,,,,,,,,
2023,8,26,"8,6","-2,3","2,089583333","1,5","19,3","1021,714583","0,0","2,6","143,2291667",,,,,,,,,,,,,,,,,,
2023,8,27,"11,5","-1,2","4,479166667","2,9","32,2","1014,914583","0,0","2,6","136,5625",,,,,,,,,,,,,,,,,,
2023,8,28,"9,1","4,7","6,98125","17,7","62,8","1010,229167","0,0","2,5","120,2916667",,,,,,,,,,,,,,,,,,
2023,8,29,"9,9","2,9","6,277083333","11,5","54,7","1013,65625","1,0","2,5","125,7083333",,,,,,,,,,,,,,,,,,
2023,8,30,"6,5","1,9","4,2625","24,5","74,0","1011,670833","0,7","2,1","53,47916667",,,,,,,,,,,,,,,,,,
2023,8,31,"5,8","2,1","4,475","11,3","66,0","1011,952083","0,7","0,9","45,16666667",,,,,,,,,,,,,,,,,,
2023,9,1,"7,4","3,6","5,095833333","17,7","64,4","1006,922917","0,5","2,6","86,45833333",,,,,,,,,,,,,,,,,,
2023,9,2,"8,5","-0,9","3,745833333","8,1","45,1","1012,802083","0,0","2,9","158,2708333",,,,,,,,,,,,,,,,,,
2023,9,3,"6,9","1,1","4,03125","7,4","38,6","1015,552083","0,0","2,9","164,2916667",,,,,,,,,,,,,,,,,,
2023,9,4,"7,8","1,6","4,672916667","2,0","17,7","1018,366667","0,0","2,5","84,14583333",,,,,,,,,,,,,,,,,,
2023,9,5,"7,8","4,6","5,608333333","5,3","32,2","1012,504167","1,0","0,5","32,20833333",,,,,,,,,,,,,,,,,,
2023,9,6,"8,1","4,2","5,708333333","3,6","29,0","1009,060417","0,2","2,3","81,95833333",,,,,,,,,,,,,,,,,,
2023,9,7,"8,3","4,1","6,141666667","5,1","37,0","1012,727083","0,4","1,3","74,95833333",,,,,,,,,,,,,,,,,,
2023,9,8,"10,1","4,9","6,883333333","7,3","32,2","1013,791667","0,0","2,8","112,9583333",,,,,,,,,,,,,,,,,,
2023,9,9,"10,5","2,6","5,5625","6,4","51,5","1007,308333","1,2","2,8","81,25",,,,,,,,,,,,,,,,,,
2023,9,10,"8,1","3,8","5,929166667","1,2","32,2","1004,78125","1,6",1,"43,70833333",,,,,,,,,,,,,,,,,,
2023,9,11,"8,4","3,8","5,627083333","20,5","75,6","1011,025","0,2","3,1","118,4791667",,,,,,,,,,,,,,,,,,
2023,9,12,"9,5","3,8","6,635416667","12,0","48,3","1017,6375","0,0","3,3","180,3541667",,,,,,,,,,,,,,,,,,
2023,9,13,"8,7","3,6","6,458333333","12,2","56,3","1015,635417","0,0","1,6","70,83333333",,,,,,,,,,,,,,,,,,
2023,9,14,"13,0","6,4","9,01875","22,7","61,2","1007,70625","0,8","0,9","30,39583333",,,,,,,,,,,,,,,,,,
2023,9,15,"11,9","3,1","8,070833333","22,6","62,8","998,2979167","2,8",1,"20,3125",,,,,,,,,,,,,,,,,,
2023,9,16,"6,0","2,2","3,735416667","12,2","62,8","1002,527083","1,2","1,3","41,5",,,,,,,,,,,,,,,,,,
2023,9,17,"6,7","1,5","3,702083333","11,8","43,5","1016,502083","0,0","3,4","140,125",,,,,,,,,,,,,,,,,,
2023,9,18,"8,8","-0,2","3,535416667","2,7","30,6","1019,779167","0,0","3,6","179,9166667",,,,,,,,,,,,,,,,,,
2023,9,19,"11,1","-0,9","4,708333333","2,9","25,7","1018,120833","0,0","4,1","201,3541667",,,,,,,,,,,,,,,,,,
2023,9,20,"11,6","4,8","7,902083333","9,5","53,1","1011,533333","0,0","5,2","144,9375",,,,,,,,,,,,,,,,,,
2023,9,21,"10,1","5,9","7,5125","5,6","27,4","1010,020833","0,6","3,1","78,375",,,,,,,,,,,,,,,,,,
2023,9,22,"9,9","5,2","6,954166667","8,9","35,4","1011,666667","0,3","2,4","93,54166667",,,,,,,,,,,,,,,,,,
2023,9,23,"13,3","3,4","7,68125","8,9","33,8","1013,4","0,0","4,5","208,25",,,,,,,,,,,,,,,,,,
2023,9,24,"12,2","4,8","8,220833333","9,4","41,8","1014,766667","0,0","4,7","176,5416667",,,,,,,,,,,,,,,,,,
2023,9,25,"12,6","2,7","6,8875","11,7","46,7","1014,2","0,0","4,2","166,9791667",,,,,,,,,,,,,,,,,,
2023,9,26,"9,6","4,2","6,716666667","26,5","64,4","1020,345833","0,0","4,3","217,5416667",,,,,,,,,,,,,,,,,,
2023,9,27,"10,7","2,5","6,672916667","17,0","70,8","1012,685417","0,0","3,1","121,3958333",,,,,,,,,,,,,,,,,,
2023,9,28,"13,1","5,5","8,516666667","12,8","51,5","1018,754167","0,0","4,4","219,3333333",,,,,,,,,,,,,,,,,,
2023,9,29,"16,7","1,8","9,722916667","8,0","40,2","1021,075","0,0","4,5","217,5833333",,,,,,,,,,,,,,,,,,
2023,9,30,"19,4","5,4","12,3","5,7","33,8","1012,033333","0,0","5,5","226,0208333",,,,,,,,,,,,,,,,,,
2023,10,1,"15,3","7,1","10,44375","10,8","43,5","1008,2125","0,0","4,8","197,875",,,,,,,,,,,,,,,,,,
2023,10,2,"11,2","6,9","8,60625","10,4","43,5","1011,5625","0,0","5,6","134,3958333",,,,,,,,,,,,,,,,,,
2023,10,3,"13,8","4,4","8,4375","13,4","56,3","1015,845833","0,0","4,6","216,0416667",,,,,,,,,,,,,,,,,,
2023,10,4,"15,2","2,7","8,2625","15,1","54,7","1015,654167","0,0","4,5","231,375",,,,,,,,,,,,,,,,,,
2023,10,5,"10,8","4,6","8,2875","30,7","86,9","1006,76875","0,0","4,9","223,0208333",,,,,,,,,,,,,,,,,,
2023,10,6,"9,1","5,5","7,51875","31,7","82,1","1012,091667","0,0","5,2","223,1875",,,,,,,,,,,,,,,,,,
2023,10,7,"11,1","4,8","7,647916667","28,2","64,4","1018,714583","0,0",5,"220,9791667",,,,,,,,,,,,,,,,,,
2023,10,8,"11,9","5,7","8,972916667","30,9","78,9","1015,24375","0,0","5,3","248,9791667",,,,,,,,,,,,,,,,,,
2023,10,9,"13,3","6,6","9,852083333","24,1","70,8","1011,164583","0,0","5,8","233,4166667",,,,,,,,,,,,,,,,,,
2023,10,10,"10,2","4,3","8,047916667","16,4","56,3","1013,4875","0,0","5,1","184,6041667",,,,,,,,,,,,,,,,,,
2023,10,11,"16,8","-0,8","7,354166667","2,6","25,7","1022,020833","0,0","7,1","250,9583333",,,,,,,,,,,,,,,,,,
2023,10,12,"18,9","2,3","9,46875","7,0","33,8","1016,779167","0,0","5,9","250,8125",,,,,,,,,,,,,,,,,,
2023,10,13,"19,2","1,9","9,83125","11,9","48,3","1013,925","0,0","5,8","253,3125",,,,,,,,,,,,,,,,,,
2023,10,14,"17,5","5,2","10,39166667","18,9","53,1","1013,595833","0,0","5,3","248,9583333",,,,,,,,,,,,,,,,,,
2023,10,15,"13,7","5,7","9,141666667","20,1","54,7","1014,514583","0,0","4,9","256,8125",,,,,,,,,,,,,,,,,,
2023,10,16,"17,3","1,9","8,989583333","10,4","32,2","1018,404167","0,0","5,2","258,0625",,,,,,,,,,,,,,,,,,
2023,10,17,"22,9","1,4","12,46041667","4,3","29,0","1016,4625","0,0","5,8","261,9583333",,,,,,,,,,,,,,,,,,
2023,10,18,"22,1","6,1","13,02083333","9,3","51,5","1011,804167","0,0","5,4","255,9791667",,,,,,,,,,,,,,,,,,
2023,10,19,"21,8","9,2","14,50208333","9,1","30,6","1011,854167","0,0","5,8","247,9583333",,,,,,,,,,,,,,,,,,
2023,10,20,"21,8",8,"14,15416667","11,4","46,7","1009,220833","0,0","6,7",261,,,,,,,,,,,,,,,,,,
2023,10,21,"22,3","9,1","14,0375","11,4","49,9","1010,475","0,0","6,6","262,2708333",,,,,,,,,,,,,,,,,,
2023,10,22,"21,8","5,3","13,65625","6,0","32,2","1011,570833","0,8","5,6","268,5833333",,,,,,,,,,,,,,,,,,
